"course_id","course_tags"
"monitoring-metrics-logging-aws-certified-devops-engineer","devops"
"monitoring-mysql-performance-schema","performance-monitoring"
"monitoring-mysql-performance-schema","database-development"
"monitoring-requirements-evaluating-business-analysis-solutions","requirements-gathering"
"monitoring-requirements-evaluating-business-analysis-solutions","business-analysis"
"monitoring-requirements-evaluating-business-analysis-solutions","project-management"
"monitoring-security-ccnp-routing-switching-300-101-route","network-infrastructure"
"monitoring-servers-services-with-aws-cloudwatch","server-infrastructure"
"monitoring-servers-services-with-aws-cloudwatch","scripting"
"monitoring-servers-services-with-aws-cloudwatch","cloud-services"
"monitoring-troubleshooting-optimizing-sharepoint-2016","messaging-collaboration"
"mono-for-android","mono"
"monogame","monogame"
"mono-touch","monotouch"
"monster-sculpting-techniques-zbrush-776","3d-rendering"
"monster-sculpting-techniques-zbrush-776","3d-texturing"
"monster-sculpting-techniques-zbrush-776","3d-sculpting"
"monster-sculpting-techniques-zbrush-776","3d-modeling"
"morning-news-opener-cinema-4d-after-effects-1372","motion-graphics"
"morning-news-opener-cinema-4d-after-effects-1372","creative-pipeline"
"morning-news-opener-cinema-4d-after-effects-1372","3d-animation"
"morning-news-opener-cinema-4d-after-effects-1372","3d-rendering"
"morning-news-opener-cinema-4d-after-effects-1372","3d-rigging"
"morning-news-opener-cinema-4d-after-effects-1372","compositing"
"morning-news-opener-cinema-4d-after-effects-1372","3d-lighting"
"morning-news-opener-cinema-4d-after-effects-1372","3d-modeling"
"morph-targets-unreal-engine-1906","game-design"
"morph-targets-unreal-engine-1906","creative-pipeline"
"morph-targets-unreal-engine-1906","3d-animation"
"motion-flow-rigging-maya-73","3d-rigging"
"motorcycle-modeling-techniques-3ds-max-3610","3d-modeling"
"motorcycle-modeling-techniques-cinema-4d-708","3d-modeling"
"motorcycle-modeling-techniques-maya-3605","3d-modeling"
"motorcycle-modeling-techniques-maya-3605","3d-texturing"
"motorcycle-modeling-techniques-maya-3605","hard-surface-modeling"
"motorcycle-modeling-techniques-maya-3605","3d-rendering"
"movie-poster-concepts-photoshop-1763","illustration"
"movie-poster-concepts-photoshop-1763","image-editing"
"movie-poster-concepts-photoshop-1763","graphic-design"
"movie-poster-concepts-photoshop-1763","3d-texturing"
"movie-poster-concepts-photoshop-1763","digital-painting"
"moving-char-morphs-nuke-2434","compositing"
"moving-technical-professional-management","management"
"msbuild","msbuild"
"mse-advanced-topics","mse"
"msil-csharp-developer","msil"
"ms-project-2013-intro","microsoft-project"
"mstest","mstest"
"mudbox-zbrush-artists-1413","creative-pipeline"
"mudbox-zbrush-artists-1413","3d-modeling"
"mudbox-zbrush-artists-1413","3d-texturing"
"mudbox-zbrush-artists-1413","3d-sculpting"
"multi-channel-compositing-nuke-1230","compositing"
"multi-channel-compositing-nuke-194","compositing"
"multi-page-brochure-layout-indesign-2024","graphic-design"
"multi-part-greenscreen-keying-after-effects-2131","compositing"
"multi-part-greenscreen-keying-after-effects-2131","creative-pipeline"
"multi-part-greenscreen-keying-after-effects-470","compositing"
"multi-part-greenscreen-keying-nuke-473","compositing"
"multi-pass-rendering-techniques-maya-1830","3d-rendering"
"multiphase-boss-battle-unity-1343","game-design"
"multi-tile-texture-workflows-688","3d-texturing"
"muse-cc-adaptive-layouts","visual-design"
"muse-cc-adaptive-layouts","responsive-design"
"muse-cc-business-catalyst","online-marketing"
"muse-cc-fundamentals","web-design"
"muse-cc-responsive-design","responsive-design"
"muse-cc-responsive-design","visual-design"
"muse-cc-responsive-design","mobile-design"
"muse-cc-responsive-design","trainsimple"
"mvc4","mvc4"
"mvc4-building","mvc4"
"mvc-angular-journey","angular"
"mvc-applications-10-extension-points-improving","asp.net"
"mvc-applications-10-extension-points-improving","aspdotnet"
"mvc-applications-10-extension-points-improving","aspdotnet-mvc"
"mvc-applications-10-extension-points-improving","asp.net-mvc"
"mvc-applications-add-angular","front-end-web-development"
"mvc-application-techniques","mvc"
"mvc-request-life-cycle","mvc"
"mvc-scaffolding","mvc-scaffolding"
"mvvm-based-architecture-xamarin-mobile-apps","mvvm"
"mvvm-based-architecture-xamarin-mobile-apps","xamarin"
"mvvm-light-toolkit-fundamentals","xaml"
"mysql-backup-recovery-fundamentals","disaster-recovery"
"mysql-flyway-continuous-database-delivery","database-delivery"
"mysql-flyway-continuous-database-delivery","flyway"
"mysql-fundamentals-part1","mysql"
"mysql-fundamentals-part2","mysql"
"mysql-indexing-performance","performance-optimization"
"mysql-indexing-performance","mysql"
"mysql-query-optimization-performance-tuning",""
"mysql-workbench-guided-tour",""
"nancy","nancy"
"nancy","web-frameworks"
"nanomesh-workflows-zbrush-2277","3d-modeling"
"nanomesh-workflows-zbrush-2277","3d-sculpting"
"nanomesh-workflows-zbrush-2277","creative-pipeline"
"narrative-illustrations-illustrator-1041","illustration"
"narrative-previs-concept-maya-after-effects-1971","3d-animation"
"narrative-previs-concept-maya-after-effects-1971","motion-graphics"
"narrative-previs-concept-maya-after-effects-1971","character-animation"
"narrative-previs-concept-maya-after-effects-1971","creative-pipeline"
"native-mobile-apps-with-html5","html5"
"nativescript-animation-techniques","mobile"
"nativescript-animation-techniques","nativescript"
"nativescript-cross-platform-native-mobile-apps","ios"
"nativescript-cross-platform-native-mobile-apps","android"
"natural-media-brushes-photoshop-1983","graphic-design"
"natural-media-brushes-photoshop-1983","digital-painting"
"natural-media-brushes-photoshop-1983","illustration"
"ncloth-characters-maya-856","3d-dynamics"
"ncloth-characters-maya-856","3d-animation"
"ncloth-characters-maya-856","3d-rigging"
"nessus-vulnerability-analysis","penetration-testing"
"netinstall-netrestore-mac-management-basics","operating-systems"
"net-regular-expressions","regular-expressions"
"network-access-authentication-cnd","security-administration"
"network-address-translation-cisco-ccna-200-125-100-105","network-infrastructure"
"network-architecture-comptia-network-plus-n10-006","network-infrastructure"
"network-architecture-comptia-network-plus-n10-006","it-fundamentals"
"network-fundamentals-protocols","network-security"
"network-fundamentals-protocols","network-infrastructure"
"network-fundamentals-protocols","information-security"
"network-icnd1-skills-cisco-ccna-200-125-100-105","network-infrastructure"
"networking-cisco-ccna-200-125-100-105","network-infrastructure"
"networking-comptia-a-plus-220-901","hardware"
"networking-comptia-a-plus-220-901","network-infrastructure"
"networking-comptia-a-plus-220-901","it-fundamentals"
"networking-for-comptia-server-plus-sk0-004","server-infrastructure"
"networking-fundamentals-pt1","it-fundamentals"
"networking-fundamentals-pt1","network-infrastructure"
"networking-fundamentals-pt2","it-fundamentals"
"networking-fundamentals-pt2","network-security"
"networking-fundamentals-pt2","network-infrastructure"
"network-interface-ethernet-cisco-ccna-200-125-100-105","network-infrastructure"
"network-layer-addressing-cisco-ccna-200-125-100-105","network-infrastructure"
"network-operations-comptia-network-plus-n10-006","network-infrastructure"
"network-operations-comptia-network-plus-n10-006","it-fundamentals"
"network-penetration-testing-python-kali-linux","information-security"
"network-penetration-testing-python-kali-linux","penetration-testing"
"network-reconnaissance-performing-analyzing","incident-response"
"network-reconnaissance-performing-analyzing","information-security"
"network-reconnaissance-performing-analyzing","penetration-testing"
"network-security-comptia-network-plus-n10-006","it-fundamentals"
"network-security-comptia-network-plus-n10-006","network-infrastructure"
"network-security-testing-nmap","network-security"
"network-security-testing-nmap","network-infrastructure"
"network-services-cisco-ccna-200-125-200-105","network-infrastructure"
"network-services-cisco-ccna-200-125-200-105","networking"
"network-vulnerability-analysis-conducting","information-security"
"network-vulnerability-analysis-conducting","penetration-testing"
"network-vulnerability-analysis-conducting","PTES"
"new-features-hdr-light-studio-2-491",""
"new-features-nuke-6-3v1-nukex-6-3v1-344","compositing"
"new-modeling-features-cinema-4d-r15-1377","3d-modeling"
"news-channel-lower-thirds-after-effects-1601","motion-graphics"
"next-gen-game-assets-maya-233","3d-modeling"
"next-gen-game-assets-maya-233","game-art"
"nginx-php-fundamentals","php"
"nhibernate","nhibernate"
"no-code-xrm-development","microsoft-dynamics"
"node-application-patterns","nodejs"
"node-intro","nodejs"
"nodejs-advanced","javascript"
"nodejs-advanced","nodejs"
"nodejs-advanced","full-stack"
"nodejs-advanced","server"
"nodejs-advanced","design-patterns"
"nodejs-advanced","scalability"
"nodejs-data-access-using-knex","nodejs"
"nodejs-dotnet-developers","nodejs"
"nodejs-es6-web-apps","nodejs"
"node-js-express-rest-web-services","nodejs"
"nodejs-express-web-applications","express"
"nodejs-express-web-applications","nodejs"
"nodejs-internet-of-things-intel-edison","internet-of-things"
"nodejs-security-express-angular-get-started","nodejs"
"nodejs-security-express-angular-get-started","website-security"
"nodejs-testing-strategies","nodejs"
"nodejs-testing-strategies","testing"
"node-on-azure","nodejs"
"nopcommerce-plugin-development","nop-commerce"
"nosql-big-pic","nosql"
"nparticles-maya-3568","3d-dynamics"
"npm-build-tool-introduction","javascript"
"npm-build-tool-introduction","continuous-integration"
"npm-playbook","nodejs"
"nservicebus","nservicebus"
"n-tier-apps-part1","n-tier-design"
"n-tier-csharp-part2","n-tier-design"
"nuget","nuget"
"nuke-10-introduction-3d","vfx"
"nuke-10-introduction-3d","3d-rendering"
"nuke-10-introduction-3d","3d-lighting"
"nuke-10-introduction-3d","compositing"
"nuke-360-vr-compositing-2495","compositing"
"nuke-360-vr-compositing-2495","virtual-reality"
"nuke-after-effects-users-2544","compositing"
"nuke-after-effects-users-2544","motion-graphics"
"nuke-after-effects-users-2544","matchmoving"
"nuke-after-effects-users-2544","vfx"
"nuke-channel-fundamentals","compositing"
"nuke-deep-compositing-project-workflow","creative-pipeline"
"nuke-deep-compositing-project-workflow","compositing"
"nuke-developing-gui-based-tools-production-2549","vfx-scripting"
"nuke-digital-makeup","compositing"
"nuke-digital-makeup","matchmoving"
"nuke-fundamentals","compositing"
"nuke-getting-started-motion-graphics-2519","compositing"
"nuke-getting-started-motion-graphics-2519","motion-graphics"
"nuke-gizmos-guerrilla-production-744","compositing"
"nuke-green-screen-keying-building-fundamentals","compositing"
"nuke-green-screen-keying-fundamentals","vfx"
"nuke-green-screen-keying-fundamentals","compositing"
"nuke-node-enhancement-python","vfx-scripting"
"nuke-node-enhancement-python","compositing"
"nuke-node-reference-library-channels-282","compositing"
"nuke-relighting-live-action-footage-2513","vfx"
"nuke-relighting-live-action-footage-2513","3d-animation"
"nuke-relighting-live-action-footage-2513","3d-lighting"
"nuke-relighting-live-action-footage-2513","photo-video"
"nuke-rendering","compositing"
"nuke-retiming-footage","video-editing"
"nuke-silhouette-inside-guide-becoming-roto-artist-2480","3d-rendering"
"nuke-silhouette-inside-guide-becoming-roto-artist-2480","3d-modeling"
"nuke-silhouette-inside-guide-becoming-roto-artist-2480","3d-lighting"
"nuke-silhouette-inside-guide-becoming-roto-artist-2480","compositing"
"nuke-stereoscopic-compositing-conversion","compositing"
"nuke-working-curve-editor-dope-sheet","compositing"
"nuke-working-curve-editor-dope-sheet","2d-animation"
"nukex-facial-tracking-reconstruction-2545","compositing"
"nukex-facial-tracking-reconstruction-2545","3d-rendering"
"nukex-introduction-particles-2555","motion-graphics"
"nukex-introduction-particles-2555","vfx"
"nukex-introduction-particles-2555","compositing"
"nukex-matchmoving","matchmoving"
"numerical-optimization-techniques","analytics"
"nunit-dotnet-testing-introduction","nunit"
"o365-plan-configure-monitor-clients-devices","messaging-and-collaboration"
"oauth2-json-web-tokens-openid-connect-introduction","authorization"
"oauth2-openid-connect-angular-aspdotnet","secure-coding"
"oauth-passport-securing-application","authentication"
"oauth-passport-securing-application","nodejs"
"oauth-passport-securing-application","oauth"
"oauth-passport-securing-application","authorization"
"oauth-secure-asp-dot-net-api","authorization"
"objective-c","objective-c"
"objectivec-for-rubyists","objective-c"
"object-oriented-php-classical-inheritance-model","object-oriented-programming"
"object-oriented-php-classical-inheritance-model","php"
"object-oriented-php-essential-constructs","object-oriented-programming"
"object-oriented-php-essential-constructs","php"
"object-oriented-programming-fundamentals-csharp","object-oriented-programming"
"object-replacement-magic-realflow-412","3d-dynamics"
"object-tracking-matchmover-after-effects-467","creative-pipeline"
"object-tracking-matchmover-after-effects-467","compositing"
"object-tracking-matchmover-composite-471","creative-pipeline"
"object-tracking-matchmover-composite-471","matchmoving"
"object-tracking-matchmover-nuke-454","creative-pipeline"
"object-tracking-matchmover-nuke-454","matchmoving"
"object-tracking-methods-syntheyes-2430","matchmoving"
"occasionally-connected-windows-mobile-apps-collaboration","occassionaly-connected-mobile-apps"
"occasionally-connected-windows-mobile-apps-consumer","windows-10"
"occasionally-connected-windows-mobile-apps-consumer","windows-phone"
"occasionally-connected-windows-mobile-apps-lob","windows-8-development"
"ocp-12c-performance-enhancements-using","oracle-database"
"ocp-12c-performing-backup-recovery-using-new-features-rman","disaster-recovery"
"ocp-12c-performing-backup-recovery-using-new-features-rman","database-administration"
"ocp-12c-using-new-security-features","database-administration"
"ocp-upgrade-oracle-database-12c-management","database-administration"
"octopus-deploy-dot-net-applications","deployment"
"octopus-deploy-dot-net-applications","continuous-delivery"
"odata-clients","odata"
"odata-introduction","odata"
"office-2016-whats-new","excel"
"office-2016-whats-new","word"
"office-2016-whats-new","powerpoint"
"office-2016-whats-new","office"
"office-2016-whats-new","microsoft-office"
"office-2016-whats-new","productivity-apps"
"office-365-70-347-clients-end-user-devices","endpoint-management"
"office-365-70-347-clients-end-user-devices","cloud-services"
"office-365-70-347-exchange-online","messaging-collaboration"
"office-365-70-347-exchange-online","cloud-services"
"office-365-70-347-mcsa-exam","endpoint-management"
"office-365-70-347-mcsa-exam","cloud-services"
"office-365-70-347-sharepoint-site-collections","endpoint-management"
"office-365-70-347-sharepoint-site-collections","cloud-services"
"office-365-70-347-skype-business-online","messaging-collaboration"
"office-365-admin-playbook","messaging-and-collaboration"
"office-365-api-contacts","office-365"
"office-365-api-overview-authentication-discovery-service","authentication"
"office-365-api-overview-authentication-discovery-service","office-365"
