"user_handle","assessment_tag","user_assessment_date","user_assessment_score"
3495,"javascript","2017-03-28 07:53:33",178
3495,"jquery","2017-02-02 11:13:46",172
3495,"mysql","2017-02-02 09:36:53",196
6646,"css","2016-10-07 22:25:47",191
6646,"html5","2016-10-07 22:34:57",208
6646,"javascript","2016-10-02 09:13:32",245
6646,"react","2017-09-19 19:06:47",141
7205,"active-directory-administration","2017-09-13 07:59:16",87
7205,"c-sharp","2017-09-13 10:24:27",28
7205,"python","2017-09-13 11:42:05",72
5519,"java","2017-06-27 22:00:35",168
8650,"java","2017-06-23 18:55:07",144
9700,"c-plus-plus","2017-06-20 11:03:54",84
8412,"angular-js","2017-11-22 21:12:10",139
8412,"docker","2017-11-22 21:44:00",192
8412,"html5","2017-11-22 21:31:30",162
8412,"javascript","2017-11-22 21:53:07",159
8412,"security-for-hackers-and-developers","2017-11-22 22:44:50",111
8585,"java","2017-07-14 14:59:22",71
8585,"javascript","2017-07-23 00:57:53",32
8585,"node-js","2017-07-22 23:03:48",2
4174,"active-directory-administration","2017-11-14 15:38:11",241
4174,"azure-administrator","2017-08-10 02:15:08",210
2047,"angular-js","2017-01-02 11:44:34",83
2047,"azure-for-developers","2017-09-09 15:12:41",170
5184,"c-sharp","2017-11-02 14:39:24",97
5184,"java","2017-11-02 14:44:57",149
3675,"css","2017-11-04 19:17:22",115
3675,"docker","2017-02-25 23:33:10",139
3675,"javascript","2017-02-25 23:37:59",175
3675,"node-js","2017-11-04 19:08:10",122
3675,"python","2017-08-08 03:44:30",151
3675,"react","2017-10-06 00:11:23",102
4997,"c-sharp","2016-08-23 11:50:35",72
543,"java","2017-10-05 20:58:26",79
543,"python","2017-10-05 21:16:01",123
6765,"sharepoint","2017-09-19 19:49:47",59
1706,"autocad","2017-07-20 01:22:31",192
2732,"javascript","2016-12-09 20:43:28",210
5410,"c-sharp","2017-10-23 15:53:51",47
8954,"mysql","2017-09-25 20:03:05",130
9134,"javascript","2017-09-01 06:34:59",76
7246,"angular-js","2016-08-25 08:36:31",130
7246,"aspnet-mvc-5","2017-03-22 00:09:14",86
7246,"c-sharp","2016-09-13 10:18:37",176
7246,"css","2016-08-25 08:44:56",89
7246,"docker","2016-09-01 08:57:01",151
7246,"html5","2016-09-01 08:53:27",194
7246,"javascript","2016-08-04 01:59:51",150
7246,"node-js","2016-09-13 10:23:20",116
3739,"c-plus-plus","2017-11-24 09:44:28",105
3739,"c-sharp","2017-11-23 11:45:36",138
3739,"html5","2017-11-23 11:29:02",160
3739,"java","2017-11-23 10:14:45",172
3739,"javascript","2017-11-23 11:08:59",146
3739,"mysql","2017-11-23 11:01:12",175
3739,"node-js","2017-11-23 13:51:13",150
3739,"python","2017-11-23 16:50:39",102
3739,"react","2017-11-23 11:19:18",148
5865,"docker","2016-08-16 18:58:17",165
5865,"java","2016-11-14 16:42:15",70
5865,"javascript","2016-08-10 18:48:30",123
5865,"node-js","2016-09-26 03:13:15",84
5778,"mysql","2017-10-29 23:10:02",95
9818,"javascript","2017-07-19 23:03:56",95
9818,"node-js","2017-03-29 19:41:25",142
6182,"graphic-design","2017-09-21 23:06:35",225
6182,"illustrator","2017-09-21 16:30:29",238
6182,"indesign-cc-creative-professionals","2017-09-21 22:55:28",237
9091,"c-sharp","2017-02-17 12:02:53",238
1935,"java","2017-07-30 21:26:29",102
4810,"c-plus-plus","2016-11-27 11:05:19",257
3270,"docker","2017-08-02 11:17:53",103
3270,"java","2017-07-03 11:29:56",153
3270,"mysql","2017-07-03 11:47:54",156
6395,"maya-character-modeling","2017-01-26 00:37:40",206
7276,"css","2017-11-28 14:15:58",116
7276,"node-js","2017-09-13 23:51:12",129
7276,"react","2017-07-13 23:33:51",150
558,"android","2017-08-22 12:06:01",148
558,"java","2017-08-22 12:11:50",41
6119,"powershell","2017-10-29 17:55:36",123
1776,"java","2017-02-09 15:23:24",160
483,"javascript","2017-07-05 05:12:28",156
8613,"html5","2017-08-09 14:09:30",159
4773,"css","2017-01-07 21:41:12",135
4773,"group-policy-administration-and-troubleshooting","2017-01-07 21:31:17",106
4773,"powershell","2017-03-11 01:41:26",189
4773,"python","2017-05-11 20:54:33",115
2620,"angular-js","2017-11-27 14:46:59",129
6643,"java","2017-08-23 10:08:11",216
6209,"angular-js","2017-09-28 18:47:47",137
8272,"c-plus-plus","2017-04-08 18:39:26",201
8272,"python","2017-07-14 14:58:23",135
3324,"c-sharp","2017-06-16 23:29:49",109
5572,"c-sharp","2017-09-28 13:16:11",39
5595,"angular-js","2017-08-17 18:14:27",98
5595,"react","2017-09-13 08:20:19",41
2536,"mysql","2017-09-25 16:23:15",99
1516,"c-sharp","2017-09-24 20:46:02",116
8380,"angular-js","2017-06-23 21:20:17",71
8380,"java","2017-06-23 21:32:14",157
9979,"javascript","2017-04-19 10:09:31",121
8031,"c-sharp","2017-11-07 19:14:35",82
5463,"java","2016-09-14 15:39:17",119
567,"azure-administrator","2017-07-20 22:17:49",75
299,"javascript","2017-07-16 03:51:31",167
299,"jquery","2017-08-11 16:38:37",129
3245,"css","2017-03-24 11:26:24",143
3245,"javascript","2017-04-22 13:19:29",123
3245,"jquery","2017-03-24 12:17:11",187
3245,"sharepoint","2017-03-24 18:31:58",206
8431,"python","2017-11-06 17:13:12",153
9002,"powershell","2017-10-03 04:46:45",63
9002,"python","2017-11-20 10:41:05",127
130,"css","2017-07-25 17:45:31",118
2110,"c-plus-plus","2017-07-06 19:05:40",76
2110,"html5","2017-07-06 19:25:37",115
2110,"javascript","2017-07-06 18:48:14",104
2110,"python","2017-07-06 19:36:54",53
5959,"after-effects-cc","2017-10-01 10:46:12",110
5959,"c-sharp","2017-10-03 16:00:11",116
6425,"angular","2017-11-08 19:51:14",121
4805,"angular","2017-10-13 15:19:35",139
4805,"azure-for-developers","2017-09-28 14:09:29",54
4805,"c-sharp","2017-03-03 10:38:03",191
4805,"css","2017-03-07 22:06:25",175
4805,"javascript","2017-03-07 22:00:00",189
6076,"angular-js","2017-09-06 19:43:46",68
6076,"c-sharp","2017-09-06 19:52:08",153
6076,"css","2017-09-11 22:16:49",100
6076,"javascript","2017-09-06 19:56:48",44
6076,"mysql","2017-09-11 22:20:59",128
3529,"c-sharp","2017-08-28 23:56:49",138
1677,"c-plus-plus","2017-11-16 12:12:58",146
1677,"java","2017-10-04 08:40:27",142
4036,"html5","2017-09-23 13:06:36",61
4036,"javascript","2017-09-23 13:14:43",195
4036,"jquery","2017-09-23 13:22:39",89
481,"game-environment-art","2017-09-14 00:05:36",200
481,"zbrush-core-skills","2017-09-14 00:10:19",168
4210,"mysql","2017-09-19 17:19:14",170
8914,"angular","2017-10-24 06:00:48",124
157,"aspnet-mvc-5","2017-02-25 18:32:06",249
7274,"maya-environment-modeling","2017-08-07 01:17:09",239
2972,"java","2017-06-06 17:28:05",77
805,"react","2017-08-19 07:31:04",178
6671,"java","2017-11-11 18:21:17",50
8618,"photoshop-photo-manipulation","2017-06-29 15:34:07",83
4618,"html5","2017-10-22 19:27:24",186
3189,"c-plus-plus","2017-07-23 02:23:36",99
3189,"c-sharp","2017-02-12 01:17:19",203
3255,"javascript","2017-06-23 20:07:16",106
3952,"mysql","2017-08-31 15:35:09",33
8844,"python","2016-08-03 21:10:15",119
1212,"angular-js","2016-09-08 17:51:28",172
1212,"css","2017-05-14 10:10:46",141
1212,"javascript","2017-03-23 21:07:21",158
5780,"c-sharp","2017-11-01 17:25:05",89
8603,"azure-administrator","2017-10-15 09:54:35",236
5548,"java","2017-06-19 22:50:38",113
6203,"javascript","2017-07-25 21:10:18",187
7307,"c-sharp","2017-07-08 08:44:21",224
7307,"javascript","2017-07-01 08:43:24",189
3026,"powershell","2017-11-13 22:34:16",100
5930,"android","2017-05-12 22:21:47",157
5004,"angular-js","2017-08-23 14:23:04",121
5004,"aspnet-mvc-5","2017-08-22 13:48:38",115
5004,"c-sharp","2017-08-22 13:20:46",157
5004,"css","2017-08-22 12:44:45",156
5004,"html5","2017-08-22 10:59:43",146
5004,"jquery","2017-08-23 14:10:35",158
5004,"react","2017-08-21 13:13:44",162
2253,"python","2017-10-08 06:36:14",197
741,"3ds-max-environment-modeling","2017-01-24 18:40:40",77
741,"maya-modeling","2017-03-12 17:11:15",202
4117,"android","2017-07-29 17:15:33",117
4117,"java","2017-07-29 17:29:39",136
6985,"c-sharp","2017-11-17 02:07:40",240
6985,"powershell","2017-11-17 01:58:01",180
3914,"active-directory-administration","2017-11-11 11:32:32",151
3914,"powershell","2017-11-06 12:50:25",179
3609,"css","2016-10-04 06:50:59",227
3609,"javascript","2016-10-02 16:28:00",241
1479,"c-sharp","2017-04-28 06:21:19",97
6451,"c-plus-plus","2017-08-19 12:40:02",172
6451,"c-sharp","2017-08-25 07:39:56",243
6451,"java","2017-08-25 07:50:03",222
6451,"javascript","2017-08-25 07:59:15",179
6451,"the-scrum-framework","2017-08-25 07:27:50",170
7909,"css","2017-07-03 23:45:09",102
7909,"html5","2017-07-03 23:51:57",97
7909,"javascript","2017-07-03 23:57:06",102
7652,"c-sharp","2017-07-03 11:15:39",179
8452,"react","2017-09-20 23:27:46",102
9344,"c-sharp","2017-07-10 17:00:44",160
879,"powershell","2017-07-23 11:20:22",174
3557,"node-js","2017-10-18 22:45:30",56
4405,"python","2017-09-29 18:24:33",46
4405,"sharepoint","2017-11-27 21:58:02",102
4405,"using-microsoft-office-2016","2017-11-27 21:52:16",38
6816,"graphic-design","2017-06-29 08:43:31",95
6816,"java","2017-08-29 04:53:56",96
1595,"html5","2017-11-03 14:23:29",28
5174,"javascript","2017-06-09 09:24:01",180
2053,"android","2017-05-30 10:28:47",184
2053,"html5","2017-05-30 10:34:42",99
2053,"mysql","2017-05-30 10:20:46",226
824,"python","2017-08-23 13:18:06",117
5165,"maya-environment-modeling","2017-11-04 03:17:34",110
2775,"java","2016-07-27 16:57:29",129
530,"java","2017-09-06 09:32:13",171
7613,"css","2017-08-28 22:18:27",169
7613,"docker","2017-06-07 16:14:39",124
7613,"java","2016-08-10 19:57:11",159
4230,"c-sharp","2017-08-29 08:29:35",178
3628,"angular-js","2017-10-14 09:43:54",62
3628,"puppet","2017-10-24 10:16:51",132
3628,"python","2017-10-24 10:32:26",94
5426,"powershell","2017-03-06 08:53:07",171
1626,"c-plus-plus","2017-09-20 21:28:32",116
1626,"java","2017-09-20 21:15:48",145
711,"c-sharp","2017-10-11 09:53:33",82
8472,"c-sharp","2017-09-20 17:52:38",198
8472,"python","2017-09-20 18:04:32",192
6913,"c-plus-plus","2017-05-16 14:05:28",127
8751,"c-sharp","2017-07-07 15:22:28",100
3135,"javascript","2017-10-06 14:37:57",163
3135,"node-js","2017-10-06 14:46:17",60
6092,"getting-started-in-houdini","2017-08-19 15:20:55",23
9306,"group-policy-administration-and-troubleshooting","2017-10-13 01:50:02",97
9306,"powershell","2017-10-13 01:44:39",146
2721,"java","2017-10-04 15:57:45",58
2721,"javascript","2017-10-04 16:11:39",47
2721,"node-js","2017-10-04 16:16:25",14
2721,"python","2017-10-04 16:05:36",61
1441,"angular-js","2017-07-27 18:07:52",112
1441,"java","2017-07-25 00:41:39",85
1441,"mysql","2016-11-08 18:39:22",119
5086,"docker","2017-01-26 09:56:26",225
5086,"java","2017-01-05 09:42:47",200
5086,"jquery","2017-01-05 09:54:33",241
5086,"node-js","2017-03-22 10:23:31",243
8799,"c-sharp","2017-03-01 09:48:58",141
8799,"java","2017-07-09 06:45:51",113
970,"html5","2017-09-15 22:17:32",163
3910,"maya-modeling","2016-12-12 03:47:29",95
762,"c-sharp","2017-10-29 23:49:37",142
5812,"c-sharp","2017-03-12 00:24:19",147
9750,"illustrator","2017-10-10 10:07:12",109
6435,"c-sharp","2017-11-09 17:08:56",181
1878,"android","2017-11-24 05:19:49",59
1878,"java","2017-11-24 05:41:37",83
1878,"android-associate-developer","2017-11-24 05:32:58",66
6017,"c-sharp","2017-10-18 03:09:22",32
5438,"jquery","2017-08-24 16:14:02",120
8951,"docker","2017-07-21 14:07:52",165
8951,"java","2017-02-19 14:19:15",200
8951,"javascript","2017-02-19 14:07:21",210
8951,"node-js","2017-02-19 14:12:38",213
4624,"android","2017-02-15 20:37:13",173
4624,"docker","2017-10-11 19:49:04",26
489,"active-directory-administration","2017-11-16 13:28:57",109
489,"group-policy-administration-and-troubleshooting","2017-11-16 13:47:41",144
9,"azure-infrastructure-as-a-service","2017-11-06 17:06:03",141
9650,"python","2017-11-20 14:38:49",61
2962,"aspnet-mvc-5","2017-09-10 08:37:33",180
2962,"c-sharp","2017-07-10 09:22:33",151
2962,"javascript","2017-07-10 09:15:47",137
4324,"java","2017-09-19 20:01:36",100
8492,"javascript","2017-10-18 12:42:32",149
5234,"aspnet-mvc-5","2017-07-26 12:19:18",179
5234,"c-sharp","2017-07-26 12:28:00",212
5234,"javascript","2017-07-25 05:03:41",184
3991,"angular-js","2017-09-27 09:35:56",152
3991,"node-js","2017-09-27 09:28:29",224
9910,"azure-for-developers","2017-10-26 06:28:00",58
2909,"angular-js","2017-05-09 09:32:18",192
2909,"css","2017-05-09 13:35:35",182
2909,"java","2017-05-09 09:51:11",169
2909,"javascript","2017-05-09 09:26:50",174
4778,"angular-js","2017-11-12 13:47:16",165
4778,"javascript","2017-10-28 15:08:11",209
4778,"react","2017-09-06 14:48:31",196
3672,"python","2017-09-23 22:05:21",202
1263,"azure-administrator","2017-07-14 08:29:43",152
349,"python","2017-07-07 09:17:26",152
6199,"css","2017-10-19 18:45:57",107
6199,"html5","2017-10-19 18:39:35",132
6199,"powershell","2017-10-19 18:58:07",182
498,"c-plus-plus","2017-10-16 05:52:44",105
6986,"javascript","2017-10-29 13:03:22",131
286,"c-sharp","2017-07-25 17:52:44",138
7150,"c-plus-plus","2016-12-20 22:34:53",189
7150,"python","2017-08-31 22:32:05",205
3588,"c-sharp","2017-10-28 04:22:35",217
2202,"azure-administrator","2017-07-22 20:55:32",194
2202,"powershell","2017-07-23 15:03:43",219
8948,"java","2017-09-26 10:00:42",96
1066,"c-sharp","2016-12-08 18:46:30",134
6475,"c-sharp","2017-11-22 07:49:08",152
492,"javascript","2017-06-11 13:00:08",133
9535,"c-plus-plus","2017-11-11 17:06:43",151
9535,"c-sharp","2017-10-26 10:46:31",124
9728,"photoshop","2017-04-04 21:41:43",3
5859,"angular","2017-11-14 14:57:05",196
137,"python","2017-02-08 07:23:12",222
8542,"c-sharp","2016-08-16 21:39:32",124
8665,"powershell","2017-11-10 14:24:54",193
9304,"docker","2017-09-21 17:37:42",188
9304,"javascript","2017-09-22 06:29:18",109
9304,"jquery","2017-09-22 06:17:18",141
5030,"java","2016-09-15 09:56:06",243
8318,"c-sharp","2016-09-10 07:44:26",130
8318,"javascript","2016-09-28 03:19:34",104
472,"python","2017-01-03 21:23:22",92
336,"javascript","2017-09-28 15:35:45",76
8305,"c-plus-plus","2017-01-04 16:11:17",204
3558,"c-sharp","2017-08-16 17:52:47",102
4495,"android","2017-08-23 18:44:22",175
8539,"android","2017-11-02 18:56:05",102
8539,"java","2017-11-02 19:12:58",131
7318,"python","2017-09-22 08:51:55",199
25,"java","2017-09-22 18:15:32",219
8718,"html5","2017-07-17 10:14:54",104
8718,"javascript","2017-07-13 11:00:49",80
5046,"angular-js","2017-11-09 23:02:14",145
5046,"c-sharp","2017-11-09 23:15:26",230
5961,"azure-administrator","2017-09-19 18:22:33",62
5961,"azure-infrastructure-as-a-service","2017-11-14 20:27:40",95
5961,"c-sharp","2017-08-31 18:13:40",39
5961,"mysql","2017-11-13 14:16:03",136
5961,"using-microsoft-office-2016","2017-11-08 17:45:00",132
5434,"c-sharp","2016-08-27 03:07:56",80
5434,"mysql","2016-08-28 03:33:37",99
7829,"angular-js","2017-05-31 15:04:47",115
7829,"c-sharp","2017-05-31 15:21:12",107
7829,"the-scrum-framework","2017-04-28 08:27:53",35
9526,"css","2016-09-08 09:08:53",180
863,"azure-administrator","2017-07-25 11:26:31",53
863,"css","2017-07-18 06:23:09",119
863,"java","2017-10-20 05:21:23",144
863,"python","2017-09-28 14:06:24",170
2006,"css","2016-12-27 10:20:52",136
2006,"html5","2016-12-27 10:13:18",131
2006,"java","2016-12-27 10:05:13",214
2006,"javascript","2016-12-27 10:37:49",112
2006,"mysql","2016-12-27 10:27:49",144
9171,"javascript","2017-10-03 06:01:14",87
5913,"c-sharp","2017-06-30 17:59:44",175
440,"android","2017-08-02 17:15:30",144
440,"mysql","2017-08-02 17:04:13",94
440,"python","2017-08-02 16:59:08",178
440,"sharepoint","2017-08-02 17:07:39",111
440,"the-scrum-framework","2017-08-02 17:20:57",73
1624,"javascript","2017-08-12 03:02:04",103
1624,"python","2017-08-07 03:34:41",152
8524,"react","2017-06-22 17:33:04",160
1386,"python","2017-08-29 20:58:02",220
4177,"css","2017-11-16 21:12:34",115
4177,"html5","2017-10-04 16:18:05",109
4177,"javascript","2017-11-14 19:01:08",169
4177,"jquery","2017-10-04 16:10:54",118
7866,"docker","2017-10-11 15:54:02",116
7866,"javascript","2017-10-11 15:49:45",111
7866,"mysql","2017-10-11 16:01:43",132
7866,"node-js","2017-10-05 16:10:56",134
7866,"python","2017-10-05 18:07:38",186
732,"docker","2017-01-25 03:07:34",173
732,"html5","2016-11-17 03:18:20",205
732,"java","2017-08-10 03:13:24",215
732,"javascript","2017-09-20 03:20:52",195
732,"node-js","2017-05-30 02:42:30",198
9389,"java","2017-09-03 19:07:23",170
8601,"c-plus-plus","2016-10-06 07:11:02",210
8601,"c-sharp","2016-09-15 19:38:22",211
8601,"java","2016-09-15 18:40:33",224
8601,"mysql","2016-10-06 10:12:21",126
8601,"python","2016-09-15 19:53:04",194
442,"angular-js","2017-03-14 09:40:34",157
442,"aspnet-mvc-5","2017-03-14 09:47:04",198
442,"c-sharp","2017-03-13 15:33:27",178
442,"css","2017-04-10 11:40:11",236
442,"html5","2017-04-10 11:33:52",199
442,"javascript","2017-03-14 09:35:50",164
1089,"css","2017-09-14 21:07:05",226
1089,"javascript","2017-09-11 19:00:11",221
1089,"jquery","2017-09-14 21:27:13",250
1089,"react","2017-09-14 21:00:02",104
1982,"c-sharp","2017-09-11 09:47:49",76
5188,"mysql","2017-07-19 10:22:45",105
5188,"python","2017-07-11 13:16:19",227
1891,"angular-js","2017-03-23 05:06:19",209
1891,"css","2017-03-23 05:23:16",167
1891,"javascript","2017-09-22 01:49:12",127
7537,"angular","2017-11-21 15:09:57",155
7537,"angular-js","2017-11-21 15:03:17",77
7537,"css","2017-11-21 09:24:18",140
7537,"graphic-design","2017-11-21 09:59:47",219
7537,"html5","2017-11-21 09:18:14",138
7537,"illustrator","2017-11-21 10:06:50",159
7537,"indesign-cc-creative-professionals","2017-11-21 14:42:04",193
7537,"javascript","2017-11-21 09:32:39",112
7537,"jquery","2017-11-21 09:50:55",124
7537,"mysql","2017-11-21 09:11:55",134
7537,"photoshop","2017-11-21 14:47:26",204
7537,"photoshop-photo-manipulation","2017-11-22 08:48:22",188
7537,"react","2017-11-21 15:16:40",120
7537,"video-production","2017-11-22 08:56:57",139
9558,"angular-js","2017-06-15 12:54:24",203
9558,"c-plus-plus","2017-06-13 13:20:18",166
9558,"c-sharp","2017-06-14 11:08:46",189
9558,"java","2017-06-08 15:28:20",172
9558,"javascript","2017-06-08 15:17:07",196
9558,"python","2017-07-17 12:49:49",146
7569,"python","2017-10-12 04:26:45",115
2465,"c-plus-plus","2017-11-13 15:13:48",250
9465,"c-sharp","2016-07-19 08:52:30",141
9266,"react","2017-07-03 02:42:06",182
3390,"android","2017-09-13 17:04:59",126
3390,"azure-for-developers","2017-09-13 17:10:47",83
3390,"c-sharp","2017-09-29 05:05:50",98
3390,"docker","2017-09-13 16:32:42",160
3390,"java","2017-09-26 08:05:59",182
4038,"css","2017-10-15 22:56:58",69
4038,"javascript","2017-10-15 03:11:24",97
5429,"c-sharp","2017-03-14 20:55:02",243
5429,"css","2017-03-14 21:00:38",188
5429,"javascript","2017-07-03 18:11:37",127
5429,"jquery","2017-07-03 18:30:34",100
6682,"graphic-design","2017-09-05 07:40:00",38
2279,"aspnet-mvc-5","2017-10-25 07:44:05",99
2279,"python","2017-10-25 06:48:37",131
2279,"security-for-hackers-and-developers","2017-10-25 09:34:46",46
9044,"node-js","2016-08-21 16:04:59",54
5488,"aspnet-mvc-5","2017-03-28 17:03:56",128
9240,"node-js","2017-09-12 23:36:25",138
3694,"azure-for-developers","2017-09-12 11:54:13",125
3605,"python","2017-08-22 06:25:55",73
7124,"java","2017-09-25 21:18:59",174
1990,"c-sharp","2017-08-30 11:47:41",205
4617,"java","2017-11-21 17:38:35",40
1838,"c-sharp","2017-07-06 11:38:16",154
1838,"java","2017-07-06 11:44:48",153
1557,"angular","2017-10-27 14:15:05",113
1557,"angular-js","2017-10-27 14:22:04",137
1557,"css","2017-10-28 01:32:24",23
1557,"html5","2017-10-28 01:38:12",75
1557,"java","2017-10-27 14:36:56",73
1557,"javascript","2017-10-28 01:26:02",137
1557,"node-js","2017-10-26 16:31:04",29
4503,"aspnet-mvc-5","2017-09-04 08:27:01",114
9012,"aspnet-mvc-5","2017-10-12 18:57:09",121
423,"illustrator","2017-07-01 00:36:51",177
423,"indesign-cc-creative-professionals","2017-07-01 00:27:36",108
423,"photoshop","2017-07-01 00:44:38",95
3300,"javascript","2017-09-08 16:52:05",77
2509,"aspnet-mvc-5","2017-10-16 09:19:16",143
2509,"c-sharp","2017-10-10 10:15:05",148
2509,"css","2017-10-10 12:25:11",158
2509,"html5","2017-10-10 12:30:12",204
2509,"powershell","2017-10-31 09:50:39",152
4784,"docker","2017-08-15 08:39:48",162
8372,"c-sharp","2017-07-05 15:12:46",127
47,"javascript","2017-11-24 22:19:48",104
169,"javascript","2016-09-23 12:01:33",219
169,"node-js","2017-01-12 16:16:09",151
169,"react","2017-11-02 09:14:33",156
369,"graphic-design","2016-08-05 18:41:24",275
8453,"python","2016-08-02 20:23:25",144
